signal_date,strategy,ticker,cmp,entry_min,entry_max,target,stop_loss,volume_ratio,rsi,fill_price,exit_date,exit_reason,pnl_pct,holding_days
2026-01-29,ema_pullback,GRASIM,2831.7,2831.699951171875,2829.86,2944.97,2746.75,1.11,54.34,,,stale_entry,,
2026-01-29,ema_pullback,GSPL,305.15,305.1499938964844,304.94,317.36,296.0,1.12,53.29,304.94,2026-02-02,stop_loss,-2.9317,4
2026-01-29,ema_pullback,GUJGASLTD,420.3,420.2999877929688,414.01,437.11,407.69,1.08,57.09,,,stale_entry,,
2026-01-29,ema_pullback,HARIOMPIPE,421.3,421.2999877929688,411.92,438.15,408.66,0.47,58.99,,,stale_entry,,
2026-01-29,ema_pullback,HEG,570.4,570.4000244140625,570.84,593.22,553.88,0.36,51.89,,,not_filled,,
2026-01-29,ema_pullback,IFCI,56.33,56.33000183105469,56.43,58.58,54.76,0.22,52.79,,,not_filled,,
2026-01-29,ema_pullback,INDUSTOWER,441.55,441.5499877929688,429.59,459.21,428.3,0.95,61.84,,,stale_entry,,
2026-01-29,ema_pullback,INFOBEAN,212.95,212.9499969482422,210.32,221.47,206.56,1.78,52.7,210.32,2026-02-02,stop_loss,-1.7878,4
2026-01-29,ema_pullback,INFY,1659.5,1659.5,1662.29,1725.88,1612.92,0.73,55.62,,,not_filled,,
2026-01-29,ema_pullback,IOC,161.06,161.05935668945312,159.94,167.5,156.23,1.5,56.32,,,stale_entry,,
2026-01-29,ema_pullback,IPCALAB,1479.7,1479.699951171875,1487.26,1538.89,1443.09,0.38,52.66,1479.7,2026-02-02,stop_loss,-2.4741,4
2026-01-29,ema_pullback,J&KBANK,104.35,104.3499984741211,103.97,108.52,101.22,1.16,54.08,,,stale_entry,,
2026-01-29,ema_pullback,JKTYRE,504.2,504.2000122070313,509.2,524.37,494.07,0.77,52.95,504.9,2026-02-02,target_hit,3.8562,4
2026-01-29,ema_pullback,JWL,326.65,326.6499938964844,317.74,339.72,316.85,0.63,56.6,,,stale_entry,,
2026-01-29,ema_pullback,KERNEX,1223.3,1223.300048828125,1229.09,1272.23,1192.58,0.26,50.89,1223.3,2026-02-02,stop_loss,-2.5112,4
2026-01-29,ema_pullback,LCCINFOTEC,5.07,5.070000171661377,4.95,5.27,4.92,0.23,55.59,,,stale_entry,,
2026-01-29,ema_pullback,M&MFIN,374.25,374.25,367.97,389.22,363.02,1.35,56.65,,,stale_entry,,
2026-01-29,ema_pullback,MAANALU,157.92,157.9199981689453,153.27,164.24,153.18,1.41,54.81,,,stale_entry,,
2026-01-29,ema_pullback,MAHAPEXLTD,98.77,98.7699966430664,99.01,102.72,96.07,0.87,51.38,,,stale_entry,,
2026-01-29,ema_pullback,MAITHANALL,1035.0,1035.0,1037.77,1076.4,1006.94,0.07,51.85,,,not_filled,,
2026-01-29,ema_pullback,MATRIMONY,561.1,561.0999755859375,559.27,583.54,544.27,4.04,60.73,,,not_filled,,
2026-01-29,ema_pullback,MMFL,424.8,424.7999877929688,403.94,441.79,412.06,0.2,59.74,,,stale_entry,,
2026-01-29,ema_pullback,MMTC,68.99,68.98999786376953,66.49,71.75,66.92,0.93,58.59,,,stale_entry,,
2026-01-29,ema_pullback,NAVINFLUOR,6069.0,6069.0,5991.5,6311.76,5886.93,0.76,56.15,,,stale_entry,,
2026-01-29,ema_pullback,NIVABUPA,78.08,78.08000183105469,77.97,81.2,75.74,1.13,56.94,77.97,2026-02-13,stop_loss,-2.8601,15
2026-01-29,ema_pullback,NLCINDIA,264.4,264.3999938964844,254.52,274.98,256.47,1.77,60.9,,,stale_entry,,
2026-01-29,ema_pullback,NMDC,82.1,82.1041259765625,79.26,85.39,79.64,2.77,60.25,,,stale_entry,,
2026-01-29,ema_pullback,NORTHARC,264.07,264.07000732421875,266.52,274.63,258.6,0.43,50.99,264.07,2026-02-02,stop_loss,-2.0714,4
2026-01-29,ema_pullback,ONWARDTEC,309.4,309.3999938964844,305.78,321.78,300.12,0.35,57.17,305.78,2026-02-02,target_hit,5.2325,4
2026-01-29,ema_pullback,PNB,125.25,125.25,125.7,130.26,121.97,1.58,52.54,125.25,2026-02-02,stop_loss,-2.6188,4
2026-01-29,ema_pullback,PREMIERPOL,50.22,50.220001220703125,47.2,52.23,48.71,0.44,58.52,,,stale_entry,,
2026-01-29,ema_pullback,RAMANEWS,31.34,31.34000015258789,31.31,32.59,30.4,1.93,52.52,,,stale_entry,,
2026-01-29,ema_pullback,RAMCOCEM,1102.0,1102.0,1081.61,1146.08,1068.94,2.06,61.53,,,stale_entry,,
2026-01-29,ema_pullback,RECLTD,370.78,370.7818603515625,365.7,385.61,359.66,1.06,57.64,,,stale_entry,,
2026-01-29,ema_pullback,RPTECH,359.05,359.04998779296875,359.7,373.41,349.02,1.34,52.04,359.05,2026-02-02,target_hit,3.9994,4
2026-01-29,ema_pullback,SALSTEEL,39.66,39.65999984741211,39.86,41.25,38.67,1.4,50.24,39.68,2026-02-02,stop_loss,-2.5454,4
2026-01-29,ema_pullback,SANGAMIND,452.0,452.0,453.21,470.08,439.75,0.28,51.23,452.0,2026-02-03,target_hit,4.0,5
2026-01-29,ema_pullback,SOUTHWEST,200.26,200.259994506836,187.61,208.27,194.25,2.37,60.27,,,stale_entry,,
2026-01-29,ema_pullback,STYLAMIND,2192.6,2192.60009765625,2212.8,2280.3,2147.08,0.26,51.33,2192.6001,2026-02-03,target_hit,3.9998,5
2026-01-29,ema_pullback,SUNDARMFIN,5157.94,5157.94384765625,5162.27,5364.26,5008.94,0.48,54.63,5157.9438,2026-02-02,target_hit,4.0,4
2026-01-29,ema_pullback,TORNTPOWER,1357.14,1357.1373291015625,1328.85,1411.42,1316.42,0.98,57.62,,,stale_entry,,
2026-01-29,ema_pullback,UNITEDTEA,472.35,472.3523559570313,473.21,491.25,459.15,0.13,58.68,,,stale_entry,,
2026-01-29,ema_pullback,VENKEYS,1521.1,1521.0999755859375,1520.85,1581.94,1475.68,0.64,53.62,,,stale_entry,,
2026-01-29,ema_pullback,VENTIVE,744.9,744.9000244140625,750.52,774.7,728.23,0.42,51.43,744.9,2026-02-02,stop_loss,-2.2379,4
2026-01-29,ema_pullback,VENUSREM,781.5,781.5,754.72,812.76,758.06,1.5,57.37,,,stale_entry,,
2026-01-30,ema_pullback,3MINDIA,34390.0,34390.0,34728.08,35765.6,33696.55,1.22,49.41,34490.0,2026-02-04,target_hit,3.6985,5
2026-01-30,ema_pullback,AIAENG,3989.0,3989.0,3931.14,4148.56,3869.33,2.1,57.0,,,stale_entry,,
2026-01-30,ema_pullback,AJANTPHARM,2781.9,2781.89990234375,2753.67,2893.18,2698.44,1.22,58.24,,,stale_entry,,
2026-01-30,ema_pullback,ARMANFIN,1618.5,1618.5,1580.19,1683.24,1569.94,0.48,58.01,,,not_filled,,
2026-01-30,ema_pullback,BAJAJ-AUTO,9597.5,9597.5,9522.32,9981.4,9309.57,0.82,59.17,,,not_filled,,
2026-01-30,ema_pullback,BDL,1532.74,1532.7427978515625,1503.74,1594.05,1486.76,1.45,56.31,,,not_filled,,
2026-01-30,ema_pullback,BHARATFORG,1439.75,1439.7537841796875,1448.23,1497.34,1405.21,1.27,51.67,1439.7538,2026-02-03,target_hit,3.9997,4
2026-01-30,ema_pullback,BHARATGEAR,112.47,112.47000122070312,110.19,116.97,109.1,0.43,56.9,,,stale_entry,,
2026-01-30,ema_pullback,BPCL,354.5,354.5,354.53,368.68,344.0,1.95,52.97,354.5,2026-02-03,target_hit,4.0,4
2026-01-30,ema_pullback,CANFINHOME,932.45,932.4500122070312,920.89,969.75,904.48,1.21,56.33,920.89,2026-02-11,stop_loss,-1.782,12
2026-01-30,ema_pullback,CANTABIL,292.57,292.5682983398437,284.52,304.27,283.79,0.29,59.39,,,stale_entry,,
2026-01-30,ema_pullback,CARERATING,1602.4,1602.4000244140625,1615.83,1666.5,1567.83,0.39,50.62,1602.4,2026-02-03,stop_loss,-2.1574,4
2026-01-30,ema_pullback,COALINDIA,435.0,434.9994812011719,424.34,452.4,421.95,0.96,60.93,,,not_filled,,
2026-01-30,ema_pullback,CRISIL,4664.1,4664.10009765625,4639.35,4850.66,4524.18,0.59,54.31,4639.35,2026-02-03,target_hit,4.5547,4
2026-01-30,ema_pullback,DENTALKART,602.3,602.2999877929688,598.35,626.39,584.23,0.28,56.01,,,stale_entry,,
2026-01-30,ema_pullback,ESAFSFB,29.32,29.31999969482422,27.96,30.49,28.44,1.26,61.11,,,stale_entry,,
2026-01-30,ema_pullback,GLENMARK,2015.9,2015.9000244140625,2017.92,2096.54,1957.99,1.26,53.37,,,not_filled,,
2026-01-30,ema_pullback,GMDCLTD,577.75,577.75,566.61,600.86,560.42,1.41,53.95,,,stale_entry,,
2026-01-30,ema_pullback,GNA,359.5,359.5,348.65,373.88,348.72,0.27,60.64,,,stale_entry,,
2026-01-30,ema_pullback,GRASIM,2819.0,2819.0,2831.51,2931.76,2747.41,1.72,52.45,,,not_filled,,
2026-01-30,ema_pullback,GRMOVER,165.01,165.00999450683594,165.35,171.61,160.44,1.14,52.48,,,stale_entry,,
2026-01-30,ema_pullback,GSPL,304.6,304.6000061035156,305.2,316.78,296.14,0.66,52.74,,,not_filled,,
2026-01-30,ema_pullback,GUJGASLTD,425.35,425.3500061035156,415.49,442.36,412.59,1.0,59.75,,,not_filled,,
2026-01-30,ema_pullback,HARIOMPIPE,413.9,413.8999938964844,412.5,430.46,401.48,0.53,54.89,,,not_filled,,
2026-01-30,ema_pullback,IDFCFIRSTB,83.58,83.58000183105469,84.34,86.92,81.83,1.66,50.87,,,not_filled,,
2026-01-30,ema_pullback,INDIACEM,457.7,457.7000122070313,457.35,476.01,443.97,0.59,53.47,457.35,2026-02-06,stop_loss,-2.9255,7
2026-01-30,ema_pullback,IOC,161.21,161.20750427246094,160.21,167.66,156.37,1.12,56.62,160.21,2026-02-04,target_hit,4.6501,5
2026-01-30,ema_pullback,J&KBANK,104.71,104.70999908447266,104.14,108.9,101.57,0.74,54.92,,,not_filled,,
2026-01-30,ema_pullback,JBCHEPHARM,1857.15,1857.154052734375,1873.38,1931.44,1817.73,0.83,51.89,1862.6177,2026-02-16,target_hit,3.6949,17
2026-01-30,ema_pullback,JKTYRE,519.7,519.7000122070312,510.69,540.49,504.11,1.0,61.51,510.69,2026-02-03,target_hit,5.8352,4
2026-01-30,ema_pullback,JWL,323.4,323.3999938964844,318.58,336.34,313.7,0.51,54.89,,,not_filled,,
2026-01-30,ema_pullback,KERNEX,1257.8,1257.800048828125,1233.02,1308.11,1220.07,0.39,53.5,,,not_filled,,
2026-01-30,ema_pullback,LCCINFOTEC,5.32,5.320000171661377,4.99,5.53,5.16,0.42,60.83,,,stale_entry,,
2026-01-30,ema_pullback,LUPIN,2152.8,2152.800048828125,2169.5,2238.91,2105.06,1.46,52.7,,,not_filled,,
2026-01-30,ema_pullback,M&MFIN,375.55,375.5499877929688,369.05,390.57,364.28,1.89,57.35,,,not_filled,,
2026-01-30,ema_pullback,MAANALU,155.79,155.7899932861328,153.66,162.02,151.12,1.64,52.97,,,not_filled,,
2026-01-30,ema_pullback,MASFIN,324.02,324.022705078125,316.54,336.98,314.3,0.68,58.3,,,not_filled,,
2026-01-30,ema_pullback,MIDHANI,374.26,374.2552795410156,353.66,389.23,363.03,1.48,60.59,,,not_filled,,
2026-01-30,ema_pullback,MMFL,409.25,409.25,404.84,425.62,396.97,0.17,54.36,,,not_filled,,
2026-01-30,ema_pullback,MOIL,361.97,361.9665222167969,351.17,376.45,351.11,2.42,57.04,,,not_filled,,
2026-01-30,ema_pullback,NAVINFLUOR,6099.0,6099.0,6007.55,6342.96,5916.03,1.35,57.18,,,not_filled,,
2026-01-30,ema_pullback,NESTLEIND,1325.24,1325.244873046875,1304.49,1378.25,1285.49,5.24,61.86,,,not_filled,,
2026-01-30,ema_pullback,NIVABUPA,78.87,78.87000274658203,78.13,82.02,76.5,2.93,60.9,78.13,2026-02-03,stop_loss,-2.0863,4
2026-01-30,ema_pullback,NLCINDIA,259.1,259.1000061035156,255.2,269.46,251.33,1.51,55.92,,,not_filled,,
2026-01-30,ema_pullback,NMDC,78.81,78.81414031982422,79.29,81.97,76.94,1.6,51.31,78.8141,2026-02-03,target_hit,4.0042,4
2026-01-30,ema_pullback,NORBTEAEXP,89.0,89.0,89.57,92.56,86.91,0.32,53.63,,,not_filled,,
2026-01-30,ema_pullback,NORTHARC,272.39,272.3900146484375,267.34,283.29,264.22,0.57,57.13,,,not_filled,,
2026-01-30,ema_pullback,PANAMAPET,294.8,294.79998779296875,293.67,306.59,285.96,0.19,53.69,293.67,2026-02-03,target_hit,4.3995,4
2026-01-30,ema_pullback,PETRONET,289.75,289.75,286.52,301.34,281.06,1.1,57.15,286.52,2026-02-04,target_hit,5.1724,5
2026-01-30,ema_pullback,PFC,375.64,375.64495849609375,368.72,390.67,364.38,2.49,58.01,,,stale_entry,,
2026-01-30,ema_pullback,PFOCUS,225.63,225.6300048828125,227.32,234.66,220.57,1.32,51.41,225.63,2026-02-03,target_hit,4.0021,4
2026-01-30,ema_pullback,PNB,125.19,125.19000244140624,125.77,130.2,122.04,0.66,52.4,,,not_filled,,
2026-01-30,ema_pullback,RPTECH,359.0,359.0,359.98,373.36,349.29,0.19,52.01,,,stale_entry,,
2026-01-30,ema_pullback,SANGAMIND,454.75,454.75,453.79,472.94,441.11,0.39,52.51,,,not_filled,,
2026-01-30,ema_pullback,SOUTHWEST,197.25,197.25,188.72,205.14,191.33,2.99,57.78,,,stale_entry,,
2026-01-30,ema_pullback,STYLAMIND,2212.8,2212.800048828125,2214.91,2301.31,2149.12,1.11,54.73,2212.8,2026-02-16,timeout,0.2757,17
2026-01-30,ema_pullback,SUNDARMFIN,5262.13,5262.12939453125,5176.79,5472.61,5104.27,2.03,60.03,5176.79,2026-02-09,target_hit,5.7144,10
2026-01-30,ema_pullback,TIPSMUSIC,543.85,543.8499755859375,535.95,565.6,527.53,0.22,55.34,,,not_filled,,
2026-01-30,ema_pullback,TORNTPHARM,3933.83,3933.82666015625,3965.0,4091.18,3847.23,2.23,52.57,,,stale_entry,,
2026-01-30,ema_pullback,TORNTPOWER,1373.37,1373.369140625,1334.39,1428.3,1332.17,1.48,59.87,,,not_filled,,
2026-01-30,ema_pullback,TVSMOTOR,3677.4,3677.39990234375,3705.14,3824.5,3595.09,1.36,50.83,,,not_filled,,
2026-01-30,ema_pullback,UNITEDTEA,472.35,472.3523559570313,473.58,491.25,459.51,0.45,58.68,472.3524,2026-02-03,target_hit,4.0008,4
2026-01-30,ema_pullback,VENKEYS,1536.9,1536.9000244140625,1523.84,1598.38,1490.79,0.48,55.94,,,not_filled,,
2026-01-30,ema_pullback,VENTIVE,746.05,746.0499877929688,750.81,775.89,728.51,1.22,51.91,746.05,2026-02-03,target_hit,3.9997,4
2026-01-30,ema_pullback,VISHNU,524.25,524.25,523.52,545.22,508.52,0.87,53.37,,,not_filled,,
2026-02-02,ema_pullback,3MINDIA,34490.0,34490.0,34738.25,35869.6,33706.42,0.68,50.23,,,stale_entry,,
2026-02-02,ema_pullback,AARTIPHARM,769.87,769.8682250976562,768.41,800.66,746.77,1.2,52.88,,,stale_entry,,
2026-02-02,ema_pullback,AIAENG,4016.2,4016.199951171875,3943.07,4176.85,3895.71,0.82,58.48,,,stale_entry,,
2026-02-02,ema_pullback,AJANTPHARM,2785.9,2785.89990234375,2759.4,2897.34,2702.32,0.69,58.67,,,stale_entry,,
2026-02-02,ema_pullback,ARMANFIN,1574.6,1574.5999755859375,1581.15,1637.58,1534.19,0.54,51.75,,,stale_entry,,
2026-02-02,ema_pullback,AUTOAXLES,1934.4,1934.4000244140625,1930.42,2011.78,1876.37,0.43,53.8,,,stale_entry,,
2026-02-02,ema_pullback,AVANTIFEED,800.0,800.0,807.32,832.0,783.34,0.46,49.37,,,stale_entry,,
2026-02-02,ema_pullback,BAJAJ-AUTO,9496.5,9496.5,9528.9,9876.36,9245.87,0.95,54.26,,,stale_entry,,
2026-02-02,ema_pullback,BHARATFORG,1442.05,1442.0511474609375,1449.01,1499.73,1405.97,0.82,52.15,,,stale_entry,,
2026-02-02,ema_pullback,BPCL,366.7,366.7000122070313,356.04,381.37,355.7,1.78,61.85,,,stale_entry,,
2026-02-02,ema_pullback,BSOFT,425.55,425.5499877929688,421.57,442.57,412.78,1.31,53.66,,,stale_entry,,
2026-02-02,ema_pullback,CRISIL,4825.0,4825.0,4661.63,5018.0,4680.25,1.19,60.92,,,stale_entry,,
2026-02-02,ema_pullback,DREDGECORP,1081.0,1081.0,1046.11,1124.24,1048.57,0.66,55.32,,,stale_entry,,
2026-02-02,ema_pullback,ESAFSFB,28.11,28.11000061035156,28.0,29.23,27.27,0.51,53.38,,,stale_entry,,
2026-02-02,ema_pullback,GMDCLTD,576.5,576.5,568.1,599.56,559.21,0.71,53.65,,,stale_entry,,
2026-02-02,ema_pullback,GUJGASLTD,415.55,415.5499877929688,415.89,432.17,403.54,0.41,52.91,,,stale_entry,,
2026-02-02,ema_pullback,IFCI,56.14,56.13999938964844,56.39,58.39,54.72,0.32,52.25,,,stale_entry,,
2026-02-02,ema_pullback,INDIACEM,458.4,458.3999938964844,457.89,476.74,444.65,2.61,53.75,,,stale_entry,,
2026-02-02,ema_pullback,INDUSINDBK,910.25,910.25,909.84,946.66,882.94,0.76,55.84,,,stale_entry,,
2026-02-02,ema_pullback,INDUSTOWER,431.8,431.7999877929688,431.86,449.07,419.03,1.13,53.94,,,stale_entry,,
2026-02-02,ema_pullback,JINDALSAW,176.93,176.92999267578125,175.93,184.01,171.62,0.22,54.06,,,stale_entry,,
2026-02-02,ema_pullback,KROSS,199.75,199.75,197.59,207.74,193.76,0.32,54.53,,,stale_entry,,
2026-02-02,ema_pullback,MANGLMCEM,776.4,776.4000244140625,762.53,807.46,753.11,0.85,60.66,,,stale_entry,,
2026-02-02,ema_pullback,MIRCELECTR,31.32,31.31999969482422,30.97,32.57,30.38,0.28,54.39,,,stale_entry,,
2026-02-02,ema_pullback,NESTLEIND,1301.27,1301.2742919921875,1305.43,1353.33,1266.65,1.02,53.84,,,stale_entry,,
2026-02-02,ema_pullback,NMDC,79.04,79.037353515625,79.34,82.2,76.99,0.62,51.83,,,stale_entry,,
2026-02-02,ema_pullback,PANAMAPET,298.0,298.0,294.36,309.92,289.06,0.32,56.23,,,stale_entry,,
2026-02-02,ema_pullback,PFOCUS,235.74,235.7400054931641,228.35,245.17,228.67,1.86,56.59,,,stale_entry,,
2026-02-02,ema_pullback,SANSERA,1743.9,1743.9000244140625,1758.17,1813.66,1705.94,0.8,50.48,,,stale_entry,,
2026-02-02,ema_pullback,STYLAMIND,2211.3,2211.300048828125,2216.67,2299.75,2150.83,0.32,54.43,,,stale_entry,,
2026-02-02,ema_pullback,TATAELXSI,5440.0,5440.0,5480.71,5657.6,5317.91,0.42,51.22,,,stale_entry,,
2026-02-02,ema_pullback,TCS,3169.6,3169.60009765625,3192.11,3296.38,3097.3,0.93,51.18,,,stale_entry,,
2026-02-02,ema_pullback,THEJO,1790.6,1790.5999755859375,1781.16,1862.22,1736.88,0.89,54.13,,,stale_entry,,
2026-02-02,ema_pullback,TIPSMUSIC,536.75,536.75,536.53,558.22,520.65,0.12,52.5,,,stale_entry,,
2026-02-02,ema_pullback,TORNTPHARM,3960.05,3960.046875,3968.3,4118.45,3850.43,1.09,54.82,,,stale_entry,,
2026-02-02,ema_pullback,UNITEDTEA,473.75,473.7495727539063,474.04,492.7,459.96,0.53,60.32,,,stale_entry,,
2026-02-02,ema_pullback,VENKEYS,1519.4,1519.4000244140625,1524.87,1580.18,1479.57,2.16,52.78,,,stale_entry,,
2026-02-02,ema_pullback,VENTIVE,757.05,757.0499877929688,752.12,787.33,734.34,1.02,56.36,,,stale_entry,,
2026-02-02,ema_pullback,VENUSREM,787.15,787.1500244140625,764.76,818.64,763.54,0.77,56.27,,,stale_entry,,
2026-02-03,ema_pullback,3MINDIA,35025.0,35025.0,34798.92,36426.0,33974.25,0.98,54.49,,,stale_entry,,
2026-02-03,ema_pullback,AARTIPHARM,794.47,794.4661254882812,771.65,826.24,770.63,0.61,58.29,,,stale_entry,,
2026-02-03,ema_pullback,ALKEM,5656.9,5656.89697265625,5707.26,5883.17,5537.73,1.44,50.82,5656.897,2026-02-06,stop_loss,-2.1066,3
2026-02-03,ema_pullback,ARMANFIN,1593.8,1593.800048828125,1583.88,1657.55,1545.99,0.74,54.09,,,stale_entry,,
2026-02-03,ema_pullback,ASAHIINDIA,992.8,992.7999877929688,980.94,1032.51,963.02,0.99,53.93,,,stale_entry,,
2026-02-03,ema_pullback,ASIANTILES,73.39,73.38999938964844,72.29,76.33,71.19,2.4,54.4,,,stale_entry,,
2026-02-03,ema_pullback,ATUL,6271.5,6271.5,6089.75,6522.36,6083.36,5.29,58.77,,,stale_entry,,
2026-02-03,ema_pullback,AUTOAXLES,1966.5,1966.5,1935.73,2045.16,1907.5,1.17,56.87,,,stale_entry,,
2026-02-03,ema_pullback,AUTOIND,75.96,75.95999908447266,75.08,79.0,73.68,0.55,54.09,75.08,2026-02-05,target_hit,5.2211,2
2026-02-03,ema_pullback,AXISBANK,1356.2,1356.199951171875,1319.8,1410.45,1315.51,1.27,60.62,,,stale_entry,,
2026-02-03,ema_pullback,BAJAJ-AUTO,9595.5,9595.5,9544.39,9979.32,9307.64,1.76,57.95,,,stale_entry,,
2026-02-03,ema_pullback,BHAGYANGR,173.81,173.80999755859375,168.77,180.76,168.6,1.39,56.41,,,stale_entry,,
2026-02-03,ema_pullback,BHARATGEAR,112.67,112.66999816894533,110.64,117.18,109.29,0.91,56.47,,,stale_entry,,
2026-02-03,ema_pullback,BSOFT,447.45,447.4500122070313,424.46,465.35,434.03,1.6,61.81,,,stale_entry,,
2026-02-03,ema_pullback,CANFINHOME,929.1,929.0999755859376,922.38,966.26,901.23,0.77,54.6,,,stale_entry,,
2026-02-03,ema_pullback,CARERATING,1615.5,1615.5,1614.84,1680.12,1567.04,0.52,52.76,1614.84,2026-02-06,target_hit,4.0425,3
2026-02-03,ema_pullback,CEIGALL,273.25,273.25,273.72,284.18,265.59,0.7,57.2,273.25,2026-02-05,target_hit,4.0,2
2026-02-03,ema_pullback,COALINDIA,423.8,423.7975769042969,424.5,440.75,411.9,1.45,53.88,,,stale_entry,,
2026-02-03,ema_pullback,CRAFTSMAN,7712.5,7712.5,7591.56,8021.0,7481.12,0.99,54.87,,,stale_entry,,
2026-02-03,ema_pullback,CRISIL,4821.7,4821.7001953125,4681.46,5014.57,4677.05,0.72,60.73,,,stale_entry,,
2026-02-03,ema_pullback,CUB,298.5,298.5,287.95,310.44,289.54,2.75,58.49,,,stale_entry,,
2026-02-03,ema_pullback,DCBBANK,192.37,192.3699951171875,190.01,200.06,186.6,0.53,55.83,,,stale_entry,,
2026-02-03,ema_pullback,DENTALKART,601.05,601.0499877929688,599.95,625.09,583.02,0.82,55.32,,,stale_entry,,
2026-02-03,ema_pullback,DIAMONDYD,1125.0,1125.0,1133.57,1170.0,1099.9,0.51,50.31,1125.0,2026-02-05,stop_loss,-2.2311,2
2026-02-03,ema_pullback,EICHERMOT,7215.0,7215.0,7261.81,7503.6,7046.11,1.67,50.58,7215.0,2026-02-11,target_hit,4.0,8
2026-02-03,ema_pullback,ENTERO,1143.9,1143.9000244140625,1144.72,1189.66,1110.72,0.25,53.16,1143.9,2026-02-06,stop_loss,-2.9006,3
2026-02-03,ema_pullback,ESAFSFB,28.01,28.01000022888184,28.03,29.13,27.19,0.69,52.78,28.01,2026-02-06,target_hit,3.9986,3
2026-02-03,ema_pullback,FLAIR,309.65,309.6499938964844,309.68,322.04,300.48,0.87,53.22,309.65,2026-02-05,stop_loss,-2.9614,2
2026-02-03,ema_pullback,GLOBAL,84.15,84.1500015258789,83.07,87.52,81.63,0.75,53.12,83.07,2026-02-05,stop_loss,-1.7335,2
2026-02-03,ema_pullback,GRASIM,2808.9,2808.89990234375,2829.52,2921.26,2745.48,1.83,51.08,2808.8999,2026-02-09,target_hit,4.0001,6
2026-02-03,ema_pullback,GRMOVER,164.74,164.74000549316406,165.38,171.33,160.47,0.78,52.06,164.74,2026-02-05,stop_loss,-2.592,2
2026-02-03,ema_pullback,GUJGASLTD,419.5,419.5,416.64,436.28,406.92,1.94,55.14,,,stale_entry,,
2026-02-03,ema_pullback,HAPPYFORGE,1138.0,1138.0,1085.6,1183.52,1103.86,5.84,61.47,,,stale_entry,,
2026-02-03,ema_pullback,HARIOMPIPE,410.7,410.7000122070313,411.96,427.13,399.73,0.43,52.93,,,stale_entry,,
2026-02-03,ema_pullback,HCLTECH,1695.3,1695.300048828125,1699.93,1763.11,1649.43,1.15,55.44,,,not_filled,,
2026-02-03,ema_pullback,HINDALCO,955.3,955.2999877929688,952.09,993.51,926.64,1.4,55.09,,,stale_entry,,
2026-02-03,ema_pullback,IDBI,102.25,102.25,101.69,106.34,99.18,0.77,52.93,,,stale_entry,,
2026-02-03,ema_pullback,IDEA,11.41,11.40999984741211,10.84,11.87,11.07,0.19,58.12,,,stale_entry,,
2026-02-03,ema_pullback,IDFCFIRSTB,84.85,84.8499984741211,84.27,88.24,82.3,1.27,55.34,,,stale_entry,,
2026-02-03,ema_pullback,IFCI,56.75,56.75,56.48,59.02,55.05,0.25,53.71,,,stale_entry,,
2026-02-03,ema_pullback,INDIACEM,460.75,460.75,458.6,479.18,446.93,0.5,54.74,458.6,2026-02-06,stop_loss,-2.5447,3
2026-02-03,ema_pullback,INDUSINDBK,922.4,922.4000244140624,911.92,959.3,894.73,2.0,59.65,,,stale_entry,,
2026-02-03,ema_pullback,INDUSTOWER,438.55,438.5499877929688,432.92,456.09,425.39,1.34,57.55,,,stale_entry,,
2026-02-03,ema_pullback,INFY,1656.0,1656.0,1661.46,1722.24,1612.11,1.28,54.23,,,not_filled,,
2026-02-03,ema_pullback,J&KBANK,103.16,103.16000366210938,104.04,107.29,100.95,0.52,50.77,103.16,2026-02-16,stop_loss,-2.1423,13
2026-02-03,ema_pullback,JAMNAAUTO,126.46,126.45999908447266,124.05,131.52,122.67,0.84,54.47,,,stale_entry,,
2026-02-03,ema_pullback,JBCHEPHARM,1883.18,1883.180908203125,1875.88,1958.51,1826.69,0.9,56.46,,,stale_entry,,
2026-02-03,ema_pullback,JSL,809.35,809.3499755859375,805.72,841.72,785.07,0.56,53.48,,,stale_entry,,
2026-02-03,ema_pullback,JSWSTEEL,1229.4,1229.4000244140625,1201.76,1278.58,1192.52,1.19,61.45,,,stale_entry,,
2026-02-03,ema_pullback,KINGFA,4381.4,4381.39990234375,4273.47,4556.66,4249.96,0.53,56.7,,,stale_entry,,
2026-02-03,ema_pullback,KIRLOSENG,1178.92,1178.924072265625,1161.85,1226.08,1143.56,2.24,54.42,,,stale_entry,,
2026-02-03,ema_pullback,KMEW,1835.0,1835.0,1777.45,1908.4,1779.95,0.8,55.47,,,stale_entry,,
2026-02-03,ema_pullback,KROSS,206.34,206.33999633789065,198.62,214.59,200.15,0.69,59.06,,,stale_entry,,
2026-02-03,ema_pullback,LUPIN,2185.9,2185.89990234375,2171.52,2273.34,2120.32,1.49,58.19,,,stale_entry,,
2026-02-03,ema_pullback,MAITHANALL,1024.8,1024.800048828125,1034.06,1065.79,1003.34,0.09,50.61,1024.8,2026-02-06,stop_loss,-2.0941,3
2026-02-03,ema_pullback,MANGLMCEM,778.75,778.75,764.82,809.9,755.39,0.88,61.54,,,stale_entry,,
2026-02-03,ema_pullback,MIDHANI,361.19,361.1899719238281,355.17,375.64,350.35,0.79,54.74,,,stale_entry,,
2026-02-03,ema_pullback,MIRCELECTR,32.88,32.880001068115234,31.18,34.2,31.89,0.32,59.54,,,stale_entry,,
